l,sl,w,sw,air_Pre,air_Imp,build-Imp
6.471097712983346,49.314776618801105,45.72469614130664,7.5604594009854225,319377.0,70844.2778515,52309.274112
6.252478295614958,55.026825728631756,27.078334256538657,12.338691369962735,94203.0,27119.3346935,28557.679101
12.454799396019826,59.80346040309878,60.363330808520935,36.20274379968823,150456.0,91471.2548695,63034.543997999994
11.409276311292054,24.339432480799598,64.05890449139238,38.32132742384588,57813.0,50281.783245,43968.893941
26.568465419908687,53.50849894049146,76.76178728646062,29.263053539706682,212642.0,94573.5053895,11874.881701849998
17.725546156652783,87.20021599881983,42.818496133504354,37.119786893522864,289088.0,133422.1812165,82611.9410445
17.181579410111905,97.24592543854965,21.074796859791874,19.6497309116225,259263.0,89241.84384449999,88875.380714
10.651095853241335,54.78577271890681,62.38312406320271,36.68544230773664,286824.0,132111.155858,15695.712511499998
22.543016637747236,64.53457404040893,72.27952671098967,17.985944062092962,84597.0,33319.6829455,34527.4780555
20.7782691617615,69.00231665895532,32.43327430946905,9.337650239809175,53828.0,13014.6566175,16197.114528999999
17.24473119893888,97.53067537245941,66.01328662989192,30.189671221338966,145374.0,75244.224742,59373.262288
28.451035540725407,93.47171682487995,57.72203795532946,23.09257091376908,113071.0,50966.042139,43516.6150055
25.25224107848391,60.28973587962528,56.67947257085679,20.1667441034774,110497.0,44854.03387100001,42620.892103499995
10.927528611479936,74.90542879065026,53.892416404704136,24.06547144858124,276976.0,104200.9336385,59160.95581429999
16.586234103414263,76.05443103939967,78.31420242385823,10.010943534061518,276232.0,76129.0022015,67386.814655
22.332133221048174,67.79290905207479,54.55634468749927,16.066360515010555,189058.0,54727.2564685,48116.379009
29.811328230984607,97.62730811327518,29.331998676022202,12.792417956956287,271714.0,80227.35971,80266.6191935
13.964588772589279,64.77118264360874,69.67568489339156,18.681241539106765,177288.0,56782.181767500006,48965.042743
26.7663904324399,45.05650276848573,45.40446344160993,10.639584819479367,247675.0,65678.919728,56705.1410198
13.301083515916757,65.52874274457488,25.817163062934064,16.440164174986045,95019.0,32325.2250795,34693.003679
17.56119686891523,70.47127279800888,47.75509488485836,26.79914799266675,118697.0,59654.3279985,52222.1250745
6.0516297471587785,71.6928026453817,30.811560035517857,9.938518953610348,257055.0,66876.715354,55186.172736500004
7.687111536108631,36.571311040943996,79.32566116291983,33.25098443797434,284256.0,124110.0060665,81123.257679
17.4624277810721,72.84687187608651,29.182478861230962,10.726095372638142,58650.0,13888.833790499999,16656.356427
28.11683297189245,21.47800909056753,21.708581888912516,26.67268105024532,195061.0,83198.9010655,75710.622546
14.660166677676296,49.86114168615961,67.33223562978623,25.937702067985498,244246.0,97331.6469025,11058.1700291
21.452742551787118,99.63512137184107,35.32560071236249,33.64182739790032,208460.0,102546.245145,89474.3852465
28.00255662175467,46.92931395765828,75.22697209138903,9.630572752143626,143121.0,27964.885527500002,33843.873332
26.099112984692887,60.48161697492907,63.916110840664615,14.010746466709106,294887.0,88741.3678475,67586.63978205
27.747851727328868,42.64586233879609,74.30797572995442,15.429225294196929,270772.0,84790.002465,59718.9544651
25.658316051913417,61.18236926335848,20.524273030393573,21.156442856146178,112595.0,47294.911844,49191.0701585
15.437960716769858,33.52323414595948,67.47065315576612,24.28063598559242,66297.0,36971.2149935,33792.801438
21.651780308207627,84.82487586458441,70.14619247548416,8.73453876959449,325066.0,61731.832516500006,63662.146283500006
20.18337167683512,57.838762703121375,29.641721927044784,7.46393926620434,242444.0,37022.5576665,44423.645678
27.545797336680355,45.69161470644303,39.32018066821783,9.676692316947104,161955.0,31760.9460475,35288.12431
13.799921326223439,59.52294300489886,73.34715699141246,20.995065967469223,142261.0,53872.391109000004,47544.5553865
5.290172993285636,69.65129778761116,49.376505580091155,24.931900162754896,70790.0,39715.091971999995,34911.7443435
6.936819277030823,67.38870235990413,71.91715157978881,30.315570326562224,153593.0,77914.73826449999,51214.54075875
26.975445352450944,80.26669113210714,36.65266989877106,37.77238110073319,90531.0,70276.4198335,66539.450551
13.528985352453224,60.063302178275755,62.15224796641567,34.43245710535775,209525.0,104864.76928499999,68700.38332915
12.387637772881362,82.02440033869712,30.599201655177957,9.418028260950479,277610.0,66788.63646400001,63031.470541999995
23.79547745166136,93.80222959176015,52.0460319365201,30.043195875436652,294509.0,120384.182182,86426.6819001
15.554361840314968,68.52269843896977,50.80960728867272,23.972598382068274,158518.0,64556.685105,52833.368095
16.933012401223834,58.87628640740937,41.12121049363067,7.3011646423817655,183126.0,33093.186952000004,39230.781887499994
28.75150072669758,92.4171345328992,26.047129168856795,16.776638876342254,85169.0,30841.913645500004,33148.123695
9.261326603457665,53.79585042446658,23.031586782982693,20.296324057364416,231929.0,80549.97165749999,63759.7573025
5.464695601151441,63.244211625680215,36.47360212882372,22.85837835236002,185021.0,70575.98183050001,50629.5685135
9.711704608112747,56.27688800985884,35.50170720073785,30.647252652755977,278286.0,117224.47330750001,68183.07296644998
29.28209560118597,32.00557218218068,50.61202721667726,23.21481604386462,122830.0,53915.848807,47525.438086
6.783517175667177,55.75766372126108,42.26655101955397,34.63777172328374,87976.0,63061.408599999995,50103.467559
13.628176344928724,62.92496414898195,78.79011633404227,20.931878425427293,154779.0,56122.839969,48572.216274000006
8.425566202004626,96.32296998901845,21.114394357714055,37.526260762933916,279026.0,131909.4234415,106122.499718
24.164948415967558,96.42076639716136,66.93645586342076,6.165652809993978,77099.0,10641.311796499998,13384.846912
20.375018826530635,48.51397994789946,31.40803786615129,27.40782545462563,192577.0,83870.504984,64417.99728
26.999498552574618,70.24206326535482,36.683058166418405,15.90916357175809,211293.0,62102.72277949999,52268.220062
13.364637242288987,66.96896284108364,44.60404557859869,18.386873075239613,235733.0,77847.665574,60521.250947
12.171263939308643,66.2327056761052,75.35850045594472,37.22683066234026,170332.0,100121.98288,66090.21754740001
5.237539547344222,96.48181585327704,52.48518006681395,7.5890999584543835,133439.0,25733.716818499997,30668.540143000002
20.865123850460247,94.92870843815919,69.76467211067893,36.93441435031307,182021.0,103319.0253485,77721.5624145
24.557848829479614,82.210852885717,72.51844125649353,6.01931271180375,299008.0,59858.5623565,67961.95070049999
10.538570070356474,39.62083918935451,76.72117810485473,29.881794840695605,289069.0,118463.9641265,14592.0569175
27.35875392913023,65.29407128767456,39.584867964382994,25.88132645675444,227589.0,91724.53872799998,73765.52444800001
5.601122634548622,26.586759567068313,62.61281095772492,7.895824008065064,161762.0,29263.1374815,4215.4735820000005
13.948521830263092,85.7693233659141,60.14539236632582,10.865105205288515,114189.0,25909.734196,30177.042876
13.890761969071884,91.49822613537333,78.92799542546024,34.56647517265186,280411.0,126414.461691,35942.34151835001
27.697552879054587,97.43655308314956,40.21026375317493,11.32382880672758,263644.0,75116.46874499999,76257.1202345
8.37480115082054,53.97137643048863,36.830939463881904,20.052412114689965,226686.0,77930.69760099999,52305.828304
26.928450430820025,73.63548199541242,48.53263511925437,18.22772483514335,101335.0,38520.8244755,36647.0246275
13.02081179523762,85.60108531439313,28.33849510546859,29.973360902976335,110210.0,63918.481419,60805.79731749999
13.744092995246397,70.90948361200722,25.689277237757395,23.880263678191948,147262.0,61325.9388655,58321.230681500005
24.315086476583616,77.78050300686022,72.05299452345493,13.413568802127957,211954.0,57043.325792,54147.93820250001
8.712946182025235,57.6422739493961,65.90625719946789,13.017098356039826,201818.0,49446.951149500004,41861.301152
7.005061065586467,63.1836438648637,74.65474092959803,8.464783644588021,146423.0,27398.8284875,28696.147668999998
20.95344199167544,50.60786877750889,35.97975896379433,33.371264482701086,150500.0,84535.808246,65877.8286605
17.618269132563505,42.984999243990885,24.758097361311364,28.39936034373146,159676.0,75293.09846400001,65164.89588799999
22.691661456750523,29.973640249822843,70.83709450834606,19.885580429676416,201707.0,68120.46662549999,8567.019581599998
7.350307006978883,46.20960910353843,21.522304637173953,13.736800773486738,207963.0,56261.906537,48989.718302500005
15.284937184967019,30.5918845176452,52.69678346934424,14.768323895035229,90248.0,29651.4218435,29464.479426
7.6520031972642375,52.94165938024073,36.93729781007268,29.833422293569676,196494.0,90450.60577550001,56244.240260499995
24.073211294490687,46.587408255024435,58.86433192964845,30.180137975755628,296682.0,121417.933439,15053.704922
5.110377231082123,86.28801080520327,64.33922709742214,8.749234325614298,287659.0,76163.1265395,55755.1618605
21.020133349397412,36.26310113472698,30.125153232812174,32.43901259006563,288725.0,123706.0637865,99742.53208
16.626053636021005,93.34858280188183,31.463063147716717,33.46781275007255,257325.0,117691.70863950001,101038.0468025
8.286057785810463,59.74147806708149,26.467364614581392,23.259853913909296,131475.0,56293.47992,48971.359191999996
25.59397617571823,58.98453749058462,33.41656223859167,16.756636459826503,198944.0,59845.021946,53684.205623500005
15.37500214408566,49.37686363071575,61.88099271662735,24.03597689581408,255149.0,96906.5167065,62514.35443969999
29.14698425438567,45.54168445911233,66.8425138624195,32.53141408265388,163549.0,86541.3678335,64225.27283755
19.48722412551404,52.65700800773341,32.41511597495919,12.072693143141702,224263.0,55791.0791055,50530.61007
27.629040903585075,53.697488058424526,63.16490488157836,39.82740308102203,258466.0,130677.63400750002,17501.3716355
7.795864660204273,99.18276693742541,34.80816894384326,8.267281808225828,345070.0,62989.825058999995,61055.216513499996
15.832844283609399,99.78187568780847,23.24440451583099,32.41456286957351,84286.0,57462.442574,58776.424363
17.12996020464186,67.115438983519,28.486296878733192,23.51938078775223,71479.0,37293.9508305,38753.0612695
14.42287718392745,59.99024457887603,41.2023229925516,16.21925491355092,91423.0,31014.903713500004,30653.2254005
24.369067886110685,78.81822986607771,54.95450600971833,14.47779873290566,78267.0,26868.0110465,30288.498091499998
27.489437617489212,88.32915391094996,78.57698638267365,19.557109656430754,206366.0,68839.7927185,60605.160291
7.370776814080024,84.50802747587426,61.62673895043635,28.433190543286617,285379.0,114705.166813,32615.148001000005
20.31766499756727,35.489719396219456,70.31452752470406,31.659859861541577,81285.0,54367.917022500005,46704.0458935
16.097572973402407,34.32269250145721,75.7158386692789,17.884137278734176,250909.0,81860.15439300002,8293.876383899998
5.552143133324663,33.158717389188936,55.3281790970335,12.967210317836654,292318.0,85773.27683700001,48705.74775205
14.756069253893655,48.70070829357881,70.78666495316196,19.49778031573217,192365.0,63514.215475000005,45969.693358599994
12.980646730928415,49.057918777147165,30.93222980481366,5.48559705670511,54248.0,7639.563562000001,10205.6347235
17.404588638896243,54.57540605859721,79.41543215334667,12.525829974535153,212010.0,52843.9958515,49409.8317622
7.969526296583716,50.38838458234524,41.5407348440684,27.581111440932016,145131.0,69252.63844800001,49805.405419500006
23.47227000029915,62.18526927214465,40.06901411963736,25.59400543205277,162330.0,69585.3900115,60424.1977855
18.753394734297082,69.41197596576829,65.21705473794931,16.167942057461296,230630.0,71402.299802,57761.0641475
25.576963373583023,93.2990951159706,77.46011897787767,36.23557626200207,158950.0,94019.514176,80043.42498
7.4606658660901655,50.72930772646867,23.603138360010057,6.912632937573553,239840.0,36815.995238,38878.2917915
26.261700159461615,26.111530026472884,78.39610009670542,20.74807136106383,283887.0,99567.626234,74953.83327300001
17.07403768788099,44.61862877836904,61.36245164726664,31.555131000550528,299181.0,124627.2252415,15860.527970999994
7.605466789068586,78.26752303108199,24.92746086675245,22.710229510613694,217829.0,80997.192645,71243.9204
12.647911126943004,73.24634214315859,69.38052425772443,37.26776552217313,201183.0,110153.759515,68978.49838060001
26.885254311997745,96.63270354145178,51.337781227933135,12.14783505183906,238248.0,54275.275754999995,57928.876212
22.41002516174936,74.07292696640394,55.177474758515196,10.241753243539886,265926.0,64878.068583,58873.276976500005
7.900178487317643,73.95191075314287,52.8840545746346,15.580366364549498,71552.0,25704.537159,27164.83857
22.87770584941735,86.98401546606877,68.80536343586726,31.845888525153175,106111.0,66197.9748915,58805.44912799999
6.958193651668844,32.29777919789156,47.24469785023389,25.485504782279776,155954.0,67482.6122325,44490.80756520001
22.433351591609092,51.906915873400976,27.19649166638489,29.78545308141589,215444.0,96536.9998395,76747.8281915
13.238783278733365,54.08106148784823,40.29753688391339,14.606237898445876,139753.0,39544.155462,36203.468980499994
5.785462852050378,38.96389457850795,48.463966990959506,9.980997830326228,50900.0,12538.737079999999,14887.4233155
22.19417239591376,41.54821932041262,70.73636738901013,22.06517408815816,264578.0,96682.0894425,10303.8633785
5.059310512243863,34.736999402528056,48.836748987437886,19.73347331713051,136840.0,48911.5948615,36329.29806205
9.851766162880665,44.34263439658014,59.95051353965754,14.93591822750353,276223.0,85487.84718450002,51108.23753885001
17.473456662446317,98.12989730833766,76.43854923077791,27.34823156576392,159843.0,72870.9161495,60125.0839745
24.044817666637805,28.67285441245344,73.21804694061541,31.71059680644515,125302.0,72917.4436795,57349.2911115
8.444034639674618,77.37995681499957,67.19415585534995,28.069098306033833,166695.0,76627.43488049999,53197.927424
6.436772637832053,25.296961683711277,66.1375194792888,32.281776482031034,255376.0,114628.83972,83259.23055
13.379127870128187,72.73937232490496,77.18918484322379,35.62515774524144,300800.0,133052.9291085,82339.47957925001
29.363473677459083,35.21611033974759,37.715693886569866,5.702192308316899,333349.0,73390.139888,66452.95791995
19.693583856798796,65.70203997315417,20.978831723361353,30.995924922412613,191059.0,90873.493986,84554.80689949999
10.230655821855873,80.80829209230399,65.77975002239137,39.19122624315637,178869.0,107811.56232550001,66101.38547144999
8.254221508924926,49.4671985577484,37.27613675855541,21.852359680600348,141137.0,55512.19633499999,42471.876208999995
10.16031929113309,40.81191254279406,72.94274886159354,37.87622908388076,57120.0,49494.16111,41918.374263499994
19.585146989493133,52.748099191721366,68.73903422697401,17.226907304943033,282831.0,92039.51649250001,59697.47428765
7.202615743694338,54.3501910176724,33.06826636497161,20.105097508178034,277600.0,96266.3681575,58191.4493645
27.84849343735771,26.731993291971374,63.94876719279313,15.983930229360336,133847.0,41172.959933499995,39486.6476135
27.16843440736558,61.0253102851425,52.2564359351945,35.20581496821457,49860.0,40981.77604550001,39698.4711085
25.47647708557589,33.03029216470366,70.96451580771145,39.05693054986379,187368.0,109803.637906,84201.4059525
12.148531798607658,49.1935050571721,32.080809456954775,23.02257804832011,141749.0,58118.949724499995,47301.2774635
11.447765521810176,59.176180983096025,34.72655038973001,26.005534292915957,225272.0,91326.0901385,61482.297386
17.312680424019753,94.14043048372201,38.25155784523497,25.11393974070931,238685.0,93358.57464549999,76353.5899765
23.871203355043136,62.80242125494518,23.26410635417829,13.881430023812008,64101.0,21097.039753,22478.446367999997
15.713099982054898,59.577327502539376,67.59398095880665,19.07043621528733,260701.0,88216.43907749999,56524.463686150004
20.50673437886215,92.78878815110458,64.80144814012328,11.624260661783673,65205.0,17291.047889,22746.920856999997
29.95146979852066,87.97334257429259,74.68487331702755,19.341794351504582,282881.0,96514.245283,79892.924302
23.043863164132656,68.08550027777386,73.71163091391556,21.720625193947313,145991.0,56245.3811405,53723.682088500005
12.070579137048927,37.799191988031524,40.45955923512092,8.376187968411156,293392.0,69558.67830999999,49969.256112150004
8.95598010054822,41.98109971053225,44.21262380711856,29.001680429647294,131964.0,68665.940487,49690.427655499996
25.74110004626214,23.34793821790211,21.993266620980545,21.66788669383637,77198.0,36477.163474999994,35788.8832755
23.380511879664823,36.04164053770686,26.38016228473132,7.750165512969717,142501.0,26905.080493,30913.0378425
22.520234316997858,69.9795659033797,54.00440772487211,33.300694677902115,251065.0,115425.362954,73111.5280606
16.023341326904358,98.06037479057201,60.54461373852626,9.894766815187326,131146.0,26362.817539499996,31997.770906000005
23.315602983436825,63.480045146066715,38.1774828260194,30.700827558957968,277308.0,117039.8274785,77503.61101630001
14.144459831915777,94.50737725139112,22.199769840629976,17.711008777691184,173841.0,53689.270160500004,55354.1545645
21.381268572404718,86.68452556706347,56.347920930718345,31.16542590329586,167640.0,84047.95472750001,69296.965444
19.256545470328817,67.70689780887848,28.70436425986127,6.881078894130043,64409.0,9020.455664500001,11551.348934500002
5.6743211827806865,82.59812386506667,71.13622358831867,25.27300486744146,217954.0,87148.95985400002,48956.35296675
7.499241752019316,92.49287199138125,57.93384790370886,31.45218812972797,270665.0,116867.47185100001,38261.70402549999
21.59822083298267,44.19072656414764,53.42559043299046,26.9863040186207,108244.0,57183.558154499995,49362.525204
26.802070779213352,44.54829154701358,42.60159460487074,6.42119010570411,345654.0,76939.45292750001,70889.83870600001
24.99548192755044,22.665280044699063,62.74137706976603,31.91396332578931,228871.0,105518.267584,80207.8507015
18.983059838254317,50.12609775121918,33.49340826815929,35.41229185813627,302060.0,132958.42582349997,90130.06227950001
6.741151025556693,55.90695017985806,32.77825629471875,36.96496831691654,299271.0,135389.08445049997,91280.557971
29.096236784162656,43.358353024205044,49.00486743764712,16.958544205887236,71874.0,28715.185158,30900.301969499997
14.166706357920923,20.885310309109578,47.906626226686235,12.013387528264065,206623.0,48357.072474,39060.1298464
18.26758137036015,75.9853041152298,46.50268560411378,20.46491156515532,216691.0,74844.38467999999,62280.154605
15.397609128517331,79.97536327300688,69.98372980478082,35.12011654528614,268327.0,124572.65514799999,70641.21251965
11.504670753255851,59.369606653090074,51.27913148450314,17.78650139820418,106985.0,37821.269058499995,34214.938115
18.376586232063477,87.78538232069403,43.87275050869495,12.39686743621504,207024.0,50303.871892,51056.932485
15.892005651220579,72.56930327488543,43.7840095731821,8.165090325284506,194654.0,36369.098997,42435.5907945
27.789843468948632,23.523206636811963,64.55545665438852,11.318306676981468,113058.0,27072.517236499996,30213.4927465
20.140214194738302,66.34530515239821,62.550911493817146,33.41837548580708,58523.0,44662.7609125,42296.283429
19.051275731482775,87.76198255301028,47.60955382721788,37.42800214017312,299602.0,136312.8869845,79743.2555347
16.14607586615937,26.39483336977834,20.22369120195059,17.39135723569571,125372.0,41638.0583805,37484.180643
24.44183302761788,56.3625321743318,75.96360998040232,8.10527816376403,141360.0,26740.171399,33886.8837467
12.191033501490113,22.14278513106647,76.98326817705137,25.2002007535802,260403.0,100765.3347495,70052.5582075
10.280538769650343,26.020954837307986,31.313802067336532,5.919740784038384,262247.0,51860.092706999996,40968.9838015
25.18832824785404,52.437611814792085,42.5577066755191,5.378520135264931,208719.0,34235.208841499996,43553.609463500004
24.86573603332659,29.238882285291844,39.87407298345308,10.17115974178126,255975.0,56935.4142555,47018.22854515
21.572687194603322,56.60025696799999,56.050137785441926,35.8029769719534,69702.0,55210.011469,47896.6757945
15.75966618697855,49.59572127975531,44.39944856907991,16.850267698459398,202616.0,61278.603154,47082.719692499995
17.192865168717084,26.236904202501606,73.93078726418199,25.554965327946295,216253.0,87388.75280850001,62405.478507
27.941738188556535,94.29353972175892,60.85874539471328,6.51020399676529,217551.0,35073.412346,44741.731960000005
19.968429134849686,74.1861755501104,31.940188397897185,6.758677342972076,236705.0,45695.1020805,52224.071956499996
17.825019441101347,61.50837146550703,22.25778683182215,32.223623688828155,107007.0,67362.112707,65416.134416500005
28.74170690189221,42.43658710172448,79.02694458721373,28.263522846866618,184360.0,82864.12091099999,10785.86771
16.183114113051268,32.15833670487757,69.84744103428167,38.229970707073406,97848.0,74241.4235635,62495.9098135
17.789087320615295,75.2841236900516,46.12227440115015,11.85404619523771,257806.0,73070.503691,59817.961938
7.316189250085902,31.21245636340397,55.53586916894925,15.5305601229335,285710.0,89764.961653,7951.258984999999
18.697809536638943,71.8593178374762,50.53580298645071,28.638467060631434,60578.0,39491.662647499994,39349.713571
28.597108008003637,38.658173898282755,61.24419971869523,36.843149661378874,171233.0,99623.08607250001,70595.46623935
17.02651484782697,37.63531280224718,39.08250594887999,39.62794351525509,127129.0,89477.690283,75850.212105
8.09530136571823,40.53269337582269,36.83354106037111,34.48635384405832,303171.0,131334.936214,95273.385279
11.065011314182263,40.222771997977716,69.65747493629226,30.84324604386486,200302.0,93811.88594450001,11658.8570015
6.560073251763729,81.08483391538486,35.76709098718925,32.96005447612211,290009.0,125348.38235599999,70369.4969735
23.449065616430875,62.441555346464426,60.46983031434309,19.188389086135846,122368.0,45890.146982,42748.218952999996
23.23899588373482,91.31689638400513,40.8185595815234,31.12236282319199,226761.0,102837.29891349998,88806.064379
19.653561103235674,91.2123793604117,63.67138294212275,5.621057298368904,76656.0,10613.230865000001,13560.7302475
22.363715794135917,22.241583150096147,23.152595277907913,17.946400394900188,241592.0,78911.26338300001,66629.76755
28.818649802916028,55.21759826524175,59.69848077803935,27.452605059261018,135528.0,65911.8365415,58304.0182095
14.481120618908385,76.25444629044841,75.12130799674026,14.37702588969936,157197.0,42453.861631499996,37752.307861299996
29.58108336777813,74.47858696158289,79.79650660152384,8.927029278140633,62624.0,14653.1670585,20562.563745
5.366447925068879,91.99999465943418,43.33386936915753,10.530908056229077,247062.0,48965.568383000005,50506.022177
9.398862297622241,76.18804056713215,52.40188847935536,25.80643218166572,260635.0,102218.3224035,54879.037546499996
18.92994145529976,39.71020837989076,62.98767104259274,13.789369641236227,248085.0,73628.2819535,51321.128304800004
23.004453198009745,35.00056176327402,32.98687867140562,11.125280194110754,66745.0,16557.699983,19400.970006999996
25.712942055535397,90.65958436040086,44.68270486423251,5.533833212509803,310486.0,60677.879604,70637.9400005
10.185684354984677,81.37787971906369,69.01564656342333,26.24144031238318,95996.0,51951.8878615,43699.8855455
17.859520751894877,22.492032795597503,22.14906939525735,11.431669741112792,41905.0,10759.329553,12140.423419499999
21.957072807003208,98.25914069737681,49.205359611561846,15.640146152702254,202517.0,58357.90023849999,53028.49144700001
7.73091283666711,85.93608706203521,57.45798591297336,12.852858250594682,246018.0,69281.0870275,50387.048843
18.30861335751717,35.65821543485568,76.00207463896464,17.577205568413348,121863.0,40956.859967,39914.228504000006
17.58355020234022,88.9645552001211,33.702520700537534,12.685105108751886,213754.0,54340.64440650001,55494.7285525
29.416877862098467,29.107402252135106,30.267588961023954,39.961509851762926,160600.0,103254.71127350001,92400.7605935
15.90787581740728,27.071436964112173,67.8412493780913,27.26517008869813,121894.0,61383.55277249999,48155.48942700001
24.67084143373068,41.27946693773667,27.447719995412534,36.61092736586247,105222.0,74552.821112,69393.329936
6.843712732840972,87.34465499864383,77.81200305022237,33.603950583110716,166881.0,90056.3700535,56470.8015931
5.075810499162428,53.64788749590676,66.21107475376272,36.00965450028045,232980.0,115585.8301545,13768.749470999997
18.64326148437695,41.173942901844235,20.588176627606856,15.105512830772184,177726.0,49357.791891999994,47961.310333500005
24.214032960757553,74.56686983708198,59.290703649302344,37.15365554717048,129639.0,85644.5578415,70205.88714
16.0525460979635,24.148472283880757,26.084787508434673,7.1676626621439725,323030.0,65434.0610905,50750.41158495
7.548498083381318,29.14428017258947,23.95659566843258,30.8836850267261,139726.0,75605.75699549999,65073.52006350001
13.886917157036292,92.1892636248999,71.42418428200337,14.194501643799944,127913.0,37204.610727499996,35147.9709115
22.656305455675493,74.22528337366609,69.28116675374618,38.702360619762196,134687.0,90694.5366465,73594.339148
20.097066769049718,51.05275201665417,78.85767730128688,33.5562650650038,56073.0,43298.269975,40012.461922
8.791206518010048,78.09929511814552,43.998115665511285,23.65432444988408,71610.0,37683.826261,36787.933250500006
16.464203923067043,49.7766828721177,45.945786538392206,8.236274765956473,288407.0,75367.9388395,62375.76151250001
13.778473670937498,69.32148987970075,55.36971227135651,33.95778812874187,133640.0,80584.814476,60009.7715835
25.159658845054835,69.860021113922,47.980516311858715,27.67752163035059,195089.0,85404.59942449999,69689.26340899999
28.698565926146028,83.29488843594854,68.66274979927705,28.137711929253843,114192.0,61235.70840049999,56911.2001015
10.346796012098523,77.94022427170546,46.93762586383193,32.82592903929677,83902.0,57813.729242,49188.0093155
19.816983087475485,57.722301769147975,27.506321978564213,31.499437800530703,301072.0,125002.210495,87141.941846
24.76335245959384,82.97256938615158,36.291859574325,15.272308843220728,157426.0,44366.396993500006,44555.19964400001
27.14438121367709,71.20523610762048,20.91121471153008,16.38644194620638,88616.0,30458.1795515,31283.080291500002
15.315824530376764,52.31949822464314,39.40107538069183,26.830821485849246,221053.0,92153.835459,61075.28516600001
9.737684424284982,23.628778083594465,33.989725275309624,6.62767501906681,309511.0,60573.7452755,43863.090437449995
26.12368971863442,30.136258522060302,67.67895570685107,8.545301809019367,137431.0,26135.4976365,31605.428437
22.574880587993807,98.82046543870868,31.50848225811115,23.30233466477604,91568.0,44915.637964,47904.758195
25.045868337689914,27.277924829550777,53.76354260739414,5.290364859143261,265566.0,57618.809683,53248.4042263
10.115264634131577,82.2292950433298,32.14464540747521,18.484544224276434,74093.0,31259.506815499997,33138.5391285
13.565146318605729,81.19320513172173,67.55466624402348,18.826013001726327,179864.0,58079.603003,45641.989082500004
26.30558486535707,35.73435766077131,38.469225567401956,24.750380645706755,140301.0,61223.139589,52201.0870405
16.866112060536786,41.64413771497899,24.648286468690085,29.73486358354444,66083.0,43860.999144999994,42165.8469965
22.144464091264602,88.16615553937518,50.464614304192956,37.844261632871905,302063.0,137585.47446549998,81996.29632085
11.94227213618736,71.23172380444518,56.90165957505116,6.312425526531586,61659.0,8652.3460925,11108.759063000001
24.537496366791633,79.7603159227534,63.80542744178732,22.159084895505767,77705.0,37471.7124415,37360.584501499994
5.6530705845023625,81.81100467568156,29.93196573035417,10.888299749264892,73797.0,17713.841087499997,19971.954397499998
8.533297022461175,69.76403877510981,33.63625165822586,28.901417903071152,111759.0,62150.243549,51985.87974550001
29.179248146317654,99.5130797410186,53.01345158004207,34.357317610166675,159532.0,89558.64588150001,77181.7553965
